address,avgPrice,bookingSetting,branchUrl,dishTag,expand,geoLat,geoLng,hasSceneryOrder,memberCardId,phoneNo,poi,promoId,regionList,shopDealId,shopId,shopName,shopPower,shopPowerTitle,addTime,addDate
大学路与航海路交叉口万达三号门向南10米,29,FALSE,/brands/b2190523s10g10,土豆粉,0,34.71768,113.64239,FALSE,0,,HIGVDIZVCGBCGB,0,7996,0,17968246,姐弟俩土豆粉(二七万达店),40,四星商户,2019/11/29 18:57,2019/11/29
开元路香山路向东200米路北,74,FALSE,,豫菜,0,34.86688,113.6698,FALSE,0,,HIDVSAZVCRGCCL,0,9189,0,74070020,肘子刘(开元路店),40,四星商户,2019/12/21 15:46,2019/12/21
玉凤路333号,11,FALSE,/brands/b101355114s10g10,胡辣汤,0,34.75921,113.71159,FALSE,0,,HIHJBHZVCITGHP,0,7999,0,110880265,杨凤花胡辣汤,40,四星商户,2020/1/16 8:06,2020/1/16
商务外环与东五街以及通泰路交叉口永威木色购物公园,40,FALSE,,西式快餐,0,34.767292,113.73095,FALSE,0,,HIHUHTZVCJHBWO,0,7994,0,1756877945,肯德基(永威木色店),35,准四星商户,2019/12/14 16:14,2019/12/14
西大街街道管火车站华丰里路1号,-1,FALSE,,熟食熏酱,0,34.74641,113.66854,FALSE,0,,HIGUDGZVCHGJHA,0,2045,0,9127778,广东潮汕马记老鹅店,35,准四星商户,2019/12/16 15:52,2019/12/16
桐柏路与棉纺路交叉口东南角50米,50,FALSE,,酸菜鱼/水煮鱼,0,34.760136,113.614746,FALSE,0,,HIFCVBZVCGGVWL,0,9196,0,10346877,味庄(三厂食堂店),40,四星商户,2020/3/6 23:09,2020/3/6
金菊街与雪松路交叉口西南角,59,FALSE,/brands/b96252637s10g10,陕西菜,0,34.821884,113.55687,FALSE,0,,HICECUZVCGIHCS,0,65061,0,96252637,熙长安?西安味(公园茂店),45,准五星商户,2020/1/16 9:43,2020/1/16
伊河路与桐柏南路交叉口西北角,47,FALSE,/brands/b561893s10g10,烩面馆,0,34.743153,113.613335,FALSE,0,,HIFIWCZVCFWTAH,0,2042,0,561893,裕丰源滋补烩面(伊河路店),40,四星商户,2020/1/22 5:56,2020/1/22
绵纺西路36号锦艺城C期C1-07,74,FALSE,/brands/b23603196s10g10,西餐,0,34.763237,113.60485,FALSE,0,,HIEUTJZVCGEEIG,0,9196,0,50675134,棒约翰比萨(锦艺城餐厅),45,准五星商户,2020/3/6 22:12,2020/3/6
郑东新区宏图街与聚源路交叉口崔庄社区20号楼商铺2,59,FALSE,,烧烤烤串,0,34.7523,113.73814,FALSE,0,,HIIGCBZVCJEBDJ,0,7464,0,98940998,方勇烧烤(宏图街店),35,准四星商户,2020/2/18 15:29,2020/2/18
凤台路1号院23号,86,FALSE,,韩式烤肉,0,34.750595,113.71444,FALSE,0,,HIHUJHZVCIRCGW,0,7999,0,111536544,火匠家韩国料理(凤台路店),45,准五星商户,2020/1/13 15:09,2020/1/13
花园路88号河南饭店南楼大厅房,24,FALSE,/brands/b1951732s10g10,面包烘焙,0,34.76438,113.681564,FALSE,0,,HIGSFIZVCICSCR,0,2047,0,90298848,福晶园(紫荆山店),40,四星商户,2020/1/22,2020/1/22
西四环建设西路交叉口向北200米路东,52,FALSE,/brands/b21060276s10g10,豫菜,0,34.7635,113.53079,FALSE,0,,HIDATIZVCEHHFO,0,85112,0,28632172,须水邓记叫化鸡(须水总店),35,准四星商户,2020/1/26 23:55,2020/1/26
优胜南路与健康路交口东100米路北省体育场,92,FALSE,,淮扬菜,0,34.76704,113.66535,FALSE,0,,HIGDWIZVCHUGHQ,0,2039,0,77242781,淮扬厨子,40,四星商户,2020/1/24,2020/1/24
伏牛路与汝河路交叉口向东100米路北,24,FALSE,/brands/b568905s10g10,西式快餐,0,34.73304,113.609795,FALSE,0,,HIFSHVZVCFRGRB,0,2044,0,4618735,德克士(汝河餐厅),40,四星商户,2020/2/25 15:56,2020/2/25
北顺城街与法院西街交叉口向南20米路东,47,FALSE,,包子,0,34.75274,113.67178,FALSE,0,,HIGTBIZVCHRFDW,0,7463,0,98676533,海瑜楼灌汤包,35,准四星商户,2020/2/15 17:39,2020/2/15
花园路正弘城负一楼,14,FALSE,,小吃,0,34.796593,113.68129,FALSE,0,,HIFVJSZVCIWCSF,0,9192,0,1192914690,阿米山台湾手作大饭团(正弘城店),45,准五星商户,2020/3/7 18:25,2020/3/7
管城回族区经北六路,105,FALSE,,重庆火锅,0,34.733486,113.74237,FALSE,0,,HIIWBTZVCIVGBC,0,9188,0,95974935,寻臻记牛油火锅,50,五星商户,2019/12/14,2019/12/14
陈庄街畅和街交叉口东南角,68,FALSE,,火锅,0,34.779594,113.768105,FALSE,0,,HIIHDIZVCRRHBU,0,89805,0,870026925,清真?海记牛肚王(郑州总店),35,准四星商户,2020/1/10,2020/1/10
棉纺西路32-43号,12,FALSE,,茶饮果汁,0,34.762386,113.61141,FALSE,0,,HIFARTZVCGGIDE,0,9196,0,131597690,书亦烧仙草(锦艺城店),50,五星商户,2020/3/10 16:10,2020/3/10
沙口路汉飞金沙国际底商,-1,FALSE,,面包烘焙,0,34.764526,113.64603,FALSE,0,,HIFUFTZVCHEUVF,0,2039,0,123294808,禾火先生的蛋糕?面包,35,准四星商户,2019/7/30,2019/7/30
商都路建业5栋大楼2号楼2层222号,113,FALSE,,四川火锅,0,34.745987,113.73076,FALSE,0,,HIIFTCZVCIVSJU,0,7464,0,97571156,海底捞火锅(建业5D店),50,五星商户,2020/3/12,2020/3/12
花园路与国基路交叉口向西600米路南,78,FALSE,/brands/b9094000s10g10,其他美食,0,34.819336,113.673325,FALSE,0,,HIFCJSZVCJEWBD,0,321,0,9094000,唐河王记(国基路店),40,四星商户,2020/1/11 18:33,2020/1/11
淮河路街道郑密路17-11号,71,FALSE,,江湖菜,0,34.72444,113.62462,FALSE,0,,HIGERSZVCFTUJJ,0,64912,0,1093742997,禄鉴江湖菜,35,准四星商户,2020/2/7 13:17,2020/2/7
庆丰街与陇海中路交叉口南50米路东,25,FALSE,/brands/b3713767s10g10,面包烘焙,0,34.735565,113.65253,FALSE,0,,HIGSDWZVCGTBIO,0,9181,0,11564653,仟吉西饼(庆丰街店),40,四星商户,2020/2/26 12:23,2020/2/26
农业路与众意西路交叉口,16,FALSE,,茶饮果汁,0,34.784855,113.71755,FALSE,0,,HIHBFJZVCJITAC,0,70526,0,79306239,CoCo都可(熙地港店),45,准五星商户,2019/12/29 19:50,2019/12/29
花园路建业凯旋广场三层西北角海底捞旁边SupremeTea饮品店,20,FALSE,,茶饮果汁,0,34.793526,113.68056,FALSE,0,,HIFWICZVCIURWC,0,80884,0,734753472,Supreme Tea(建业凯旋广场店),35,准四星商户,2020/1/5 13:30,2020/1/5
陇海中路100号鑫苑现代城商场三层04/05号商铺,62,FALSE,/brands/b65722562s10g10,酸菜鱼/水煮鱼,0,34.735783,113.652084,FALSE,0,,HIGRWTZVCGTACN,0,30559,0,19641296,严厨老坛酸菜鱼(陇海路店),50,五星商户,2020/2/10 13:08,2020/2/10
煤仓北街东80号,-1,FALSE,,小吃,0,34.77246,113.61866,FALSE,0,,HIEWJDZVCGUEHH,0,65063,0,128762862,老北京烧饼,35,准四星商户,2020/1/10,2020/1/10
雪松路迎春街朗悦公园茂2号馆四楼,103,FALSE,,融合烤肉,0,34.819756,113.55599,FALSE,0,,HICERWZVCGHEGW,0,65061,0,130302045,九田家黑牛烤肉料理(朗悦公园茂店),45,准五星商户,2020/1/8 14:52,2020/1/8
农业路与桐柏路交叉口东北角,79,FALSE,/brands/b112488695s10g10,豫菜,0,34.775406,113.61961,FALSE,0,,HIEVTSZVCGVTUF,0,27966,0,77364529,解家河南菜(农业路店),50,五星商户,2020/2/6 13:01,2020/2/6
棉纺路与桐柏路交叉口向西200米锦艺城一楼,30,FALSE,,西式快餐,0,34.76168,113.610596,FALSE,0,,HIFARFZVCGFVSJ,0,9196,0,22882045,肯德基(棉纺路店),40,四星商户,2020/2/17,2020/2/17
瑞光路二环支路35号壹号院A座2楼A-201,40,FALSE,,咖啡厅,0,34.763767,113.637505,FALSE,0,,HIFRFVZVCHBDVP,0,322,0,931322909,DEEP COFFEE ROASTERY,45,准五星商户,2020/3/3 3:09,2020/3/3
政七街与农科路交叉口东南角,116,FALSE,/brands/b3519349s10g10,重庆火锅,0,34.792133,113.68818,FALSE,0,,HIGDBGZVCJABVR,0,2038,0,52881312,巴奴毛肚火锅(农科路店),45,准五星商户,2020/2/12 22:04,2020/2/12
测试,0,FALSE,,测试餐厅,0,34.750406,113.773002,FALSE,0,,HIGDBGZVCJABVR,0,2038,0,52881312,测试餐厅,45,五星商户,2020/2/12 22:04,2020/2/12
